0.0 0.0 0.0 0.0 0.0 1.4444444444444446 1.049382716049383 1.049382716049383 1.4444444444444446 0.0 0.0 0.0 
0.4444444444444444 1.1111111111111112 0.0 1.0987654320987659 1.2469135802469138 1.234567901234569 1.3950617283950617 1.3950617283950635 1.234567901234568 1.2469135802469147 1.098765432098773 0.0 
0.8888888888888888 2.2222222222222223 1.049382716049383 0.3580246913580254 1.283950617283951 1.0493827160493847 0.6543209876543212 0.6543209876543212 1.0493827160493847 1.2839506172839528 0.35802469135802895 1.049382716049383 
1.3333333333333333 3.3333333333333335 0.0 0.0 1.345679012345677 0.5555555555555607 0.1604938271604972 0.1604938271604972 0.5555555555555607 1.3456790123456805 0.0 0.0 
1.7777777777777777 4.444444444444445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.2222222222222223 5.555555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.666666666666667 6.666666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.1111111111111116 7.777777777777777 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.5555555555555562 8.888888888888888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.000000000000001 9.999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
