-500.0	0.0
-499.0	0.0
-498.0	0.0
-497.0	0.0
-496.0	0.0
-495.0	0.0
-494.0	0.0
-493.0	0.0
-492.0	0.0
-491.0	0.0
-490.0	0.0
-489.0	0.0
-488.0	0.0
-487.0	0.0
-486.0	0.0
-485.0	0.0
-484.0	0.0
-483.0	0.0
-482.0	0.0
-481.0	0.0
-480.0	0.0
-479.0	0.0
-478.0	0.0
-477.0	0.0
-476.0	0.0
-475.0	0.0
-474.0	0.0
-473.0	0.0
-472.0	0.0
-471.0	0.0
-470.0	0.0
-469.0	0.0
-468.0	0.0
-467.0	0.0
-466.0	0.0
-465.0	0.0
-464.0	0.0
-463.0	0.0
-462.0	0.0
-461.0	0.0
-460.0	0.0
-459.0	0.0
-458.0	0.0
-457.0	0.0
-456.0	0.0
-455.0	0.0
-454.0	0.0
-453.0	0.0
-452.0	0.0
-451.0	0.0
-450.0	0.0
-449.0	0.0
-448.0	0.0
-447.0	0.0
-446.0	0.0
-445.0	0.0
-444.0	0.0
-443.0	0.0
-442.0	0.0
-441.0	0.0
-440.0	0.0
-439.0	0.0
-438.0	0.0
-437.0	0.0
-436.0	0.0
-435.0	0.0
-434.0	0.0
-433.0	0.0
-432.0	0.0
-431.0	0.0
-430.0	0.0
-429.0	0.0
-428.0	0.0
-427.0	0.0
-426.0	0.0
-425.0	0.0
-424.0	0.0
-423.0	0.0
-422.0	0.0
-421.0	0.0
-420.0	0.0
-419.0	0.0
-418.0	0.0
-417.0	0.0
-416.0	0.0
-415.0	0.0
-414.0	0.0
-413.0	0.0
-412.0	0.0
-411.0	0.0
-410.0	0.0
-409.0	0.0
-408.0	0.0
-407.0	0.0
-406.0	0.0
-405.0	0.0
-404.0	0.0
-403.0	0.0
-402.0	0.0
-401.0	0.0
-400.0	0.0
-399.0	0.0
-398.0	0.0
-397.0	0.0
-396.0	0.0
-395.0	0.0
-394.0	0.0
-393.0	0.0
-392.0	0.0
-391.0	0.0
-390.0	0.0
-389.0	0.0
-388.0	0.0
-387.0	0.0
-386.0	0.0
-385.0	0.0
-384.0	0.0
-383.0	0.0
-382.0	0.0
-381.0	0.0
-380.0	0.0
-379.0	0.0
-378.0	0.0
-377.0	0.0
-376.0	0.0
-375.0	0.0
-374.0	0.0
-373.0	0.0
-372.0	0.0
-371.0	0.0
-370.0	0.0
-369.0	0.0
-368.0	0.0
-367.0	0.0
-366.0	0.0
-365.0	0.0
-364.0	0.0
-363.0	0.0
-362.0	0.0
-361.0	0.0
-360.0	0.0
-359.0	0.0
-358.0	0.0
-357.0	0.0
-356.0	0.0
-355.0	0.0
-354.0	0.0
-353.0	0.0
-352.0	0.0
-351.0	0.0
-350.0	0.0
-349.0	0.0
-348.0	0.0
-347.0	0.0
-346.0	0.0
-345.0	0.0
-344.0	0.0
-343.0	0.0
-342.0	0.0
-341.0	0.0
-340.0	0.0
-339.0	0.0
-338.0	0.0
-337.0	0.0
-336.0	0.0
-335.0	0.0
-334.0	0.0
-333.0	0.0
-332.0	0.0
-331.0	0.0
-330.0	0.0
-329.0	0.0
-328.0	0.0
-327.0	0.0
-326.0	0.0
-325.0	0.0
-324.0	0.0
-323.0	0.0
-322.0	0.0
-321.0	0.0
-320.0	0.0
-319.0	0.0
-318.0	0.0
-317.0	0.0
-316.0	0.0
-315.0	0.0
-314.0	0.0
-313.0	0.0
-312.0	0.0
-311.0	0.0
-310.0	0.0
-309.0	0.0
-308.0	0.0
-307.0	0.0
-306.0	0.0
-305.0	0.0
-304.0	0.0
-303.0	0.0
-302.0	0.0
-301.0	0.0
-300.0	0.0
-299.0	0.0
-298.0	0.0
-297.0	0.0
-296.0	0.0
-295.0	0.0
-294.0	0.0
-293.0	0.0
-292.0	0.0
-291.0	0.0
-290.0	0.0
-289.0	0.0
-288.0	0.0
-287.0	0.0
-286.0	0.0
-285.0	0.0
-284.0	0.0
-283.0	0.0
-282.0	0.0
-281.0	0.0
-280.0	0.0
-279.0	0.0
-278.0	0.0
-277.0	0.0
-276.0	0.0
-275.0	0.0
-274.0	0.0
-273.0	0.0
-272.0	0.0
-271.0	0.0
-270.0	0.0
-269.0	0.0
-268.0	1.1200000000000045
-267.0	3.759999999999991
-266.0	6.399999999999977
-265.0	9.039999999999964
-264.0	11.67999999999995
-263.0	14.319999999999936
-262.0	16.959999999999923
-261.0	19.59999999999991
-260.0	22.24000000000001
-259.0	24.879999999999995
-258.0	27.519999999999982
-257.0	30.159999999999968
-256.0	32.799999999999955
-255.0	35.43999999999994
-254.0	38.07999999999993
-253.0	40.719999999999914
-252.0	43.3599999999999
-251.0	46.0
-250.0	48.639999999999986
-249.0	51.27999999999997
-248.0	53.91999999999996
-247.0	56.559999999999945
-246.0	59.19999999999993
-245.0	61.83999999999992
-244.0	64.4799999999999
-243.0	67.12
-242.0	69.75999999999999
-241.0	72.39999999999998
-240.0	75.03999999999996
-239.0	77.67999999999995
-238.0	80.31999999999994
-237.0	82.95999999999992
-236.0	85.59999999999991
-235.0	88.24000000000001
-234.0	90.88
-233.0	93.51999999999998
-232.0	96.15999999999997
-231.0	98.79999999999995
-230.0	101.43999999999994
-229.0	104.07999999999993
-228.0	106.71999999999991
-227.0	109.36000000000001
-226.0	112.0
-225.0	114.63999999999999
-224.0	117.27999999999997
-223.0	119.91999999999996
-222.0	122.55999999999995
-221.0	125.19999999999993
-220.0	127.83999999999992
-219.0	130.4799999999999
-218.0	133.12
-217.0	135.76
-216.0	138.39999999999998
-215.0	141.03999999999996
-214.0	143.67999999999995
-213.0	146.31999999999994
-212.0	148.95999999999992
-211.0	151.5999999999999
-210.0	154.24
-209.0	156.88
-208.0	159.51999999999998
-207.0	162.15999999999997
-206.0	164.79999999999995
-205.0	167.43999999999994
-204.0	170.07999999999993
-203.0	172.7199999999999
-202.0	175.36
-201.0	178.0
-200.0	180.64
-199.0	184.03999999999996
-198.0	187.44000000000005
-197.0	190.84000000000003
-196.0	194.24
-195.0	197.64
-194.0	201.03999999999996
-193.0	204.44000000000005
-192.0	207.84000000000003
-191.0	211.24
-190.0	214.64
-189.0	218.03999999999996
-188.0	221.44000000000005
-187.0	224.84000000000003
-186.0	228.24
-185.0	231.64
-184.0	235.03999999999996
-183.0	238.44000000000005
-182.0	241.84000000000003
-181.0	245.24
-180.0	248.64
-179.0	252.03999999999996
-178.0	255.44000000000005
-177.0	258.84000000000003
-176.0	262.24
-175.0	265.64
-174.0	269.03999999999996
-173.0	272.44000000000005
-172.0	275.84000000000003
-171.0	279.24
-170.0	282.64
-169.0	286.03999999999996
-168.0	289.44000000000005
-167.0	292.84000000000003
-166.0	296.24
-165.0	299.64
-164.0	303.03999999999996
-163.0	306.44000000000005
-162.0	309.84000000000003
-161.0	313.24
-160.0	316.64
-159.0	320.03999999999996
-158.0	323.44000000000005
-157.0	326.84000000000003
-156.0	330.24
-155.0	333.64
-154.0	337.03999999999996
-153.0	340.44000000000005
-152.0	343.84000000000003
-151.0	347.24
-150.0	350.64
-149.0	354.04
-148.0	357.44
-147.0	360.84
-146.0	364.24
-145.0	367.64
-144.0	371.04
-143.0	374.44
-142.0	377.84
-141.0	381.24
-140.0	384.64
-139.0	388.04
-138.0	391.44
-137.0	394.84
-136.0	398.24
-135.0	401.64
-134.0	405.04
-133.0	408.44
-132.0	411.84
-131.0	415.24
-130.0	418.64
-129.0	422.04
-128.0	425.44
-127.0	428.84
-126.0	432.24
-125.0	435.64
-124.0	439.04
-123.0	442.44
-122.0	445.84
-121.0	449.24
-120.0	452.64
-119.0	456.04
-118.0	459.44
-117.0	462.84
-116.0	466.24
-115.0	469.64
-114.0	473.04
-113.0	476.44
-112.0	479.84
-111.0	483.24
-110.0	486.64
-109.0	490.04
-108.0	493.44
-107.0	496.84
-106.0	500.24
-105.0	503.64
-104.0	507.04
-103.0	510.44
-102.0	513.8399999999999
-101.0	517.24
-100.0	520.64
-99.0	524.64
-98.0	528.64
-97.0	532.64
-96.0	536.64
-95.0	540.64
-94.0	544.64
-93.0	548.64
-92.0	552.64
-91.0	556.64
-90.0	560.64
-89.0	564.64
-88.0	568.64
-87.0	572.64
-86.0	576.64
-85.0	580.64
-84.0	584.64
-83.0	588.64
-82.0	592.64
-81.0	596.64
-80.0	600.64
-79.0	604.64
-78.0	608.64
-77.0	612.64
-76.0	616.64
-75.0	620.64
-74.0	624.64
-73.0	628.64
-72.0	632.64
-71.0	636.64
-70.0	640.64
-69.0	644.64
-68.0	648.64
-67.0	652.64
-66.0	656.64
-65.0	660.64
-64.0	664.64
-63.0	668.64
-62.0	672.64
-61.0	676.64
-60.0	680.64
-59.0	684.64
-58.0	688.64
-57.0	692.64
-56.0	696.64
-55.0	700.64
-54.0	704.64
-53.0	708.64
-52.0	712.64
-51.0	716.64
-50.0	720.64
-49.0	724.64
-48.0	728.64
-47.0	732.64
-46.0	736.64
-45.0	740.64
-44.0	744.64
-43.0	748.64
-42.0	752.64
-41.0	756.64
-40.0	760.64
-39.0	764.64
-38.0	768.64
-37.0	772.64
-36.0	776.64
-35.0	780.64
-34.0	784.64
-33.0	788.64
-32.0	792.64
-31.0	796.64
-30.0	800.64
-29.0	804.64
-28.0	808.64
