0.0 0.0 0.0 7.142857142857143 14.285714285714286 21.42857142857143 28.571428571428573 35.714285714285715 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
7.142857142857143 7.142857142857143 7.142857142857143 7.142857142857143 14.285714285714286 21.42857142857143 28.571428571428573 35.714285714285715 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
14.285714285714286 14.285714285714286 14.285714285714286 14.285714285714286 14.285714285714286 21.42857142857143 28.571428571428573 35.714285714285715 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
21.42857142857143 21.42857142857143 21.42857142857143 21.42857142857143 21.42857142857143 21.42857142857143 28.571428571428573 35.714285714285715 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
28.571428571428573 28.571428571428573 28.571428571428573 28.571428571428573 28.571428571428573 28.571428571428573 28.571428571428573 35.714285714285715 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
35.714285714285715 35.714285714285715 35.714285714285715 35.714285714285715 35.714285714285715 35.714285714285715 35.714285714285715 35.714285714285715 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
42.85714285714286 42.85714285714286 42.85714285714286 42.85714285714286 42.85714285714286 42.85714285714286 42.85714285714286 42.85714285714286 42.85714285714286 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 50.00000000000001 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 57.14285714285715 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 64.28571428571429 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 71.42857142857143 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 78.57142857142857 85.71428571428571 92.85714285714285 99.99999999999999 
85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 85.71428571428571 92.85714285714285 99.99999999999999 
92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 92.85714285714285 99.99999999999999 
99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 99.99999999999999 
