-100.0	-Infinity
-99.0	-Infinity
-98.0	-Infinity
-97.0	-Infinity
-96.0	-Infinity
-95.0	-Infinity
-94.0	-Infinity
-93.0	-Infinity
-92.0	-Infinity
-91.0	-Infinity
-90.0	-Infinity
-89.0	-Infinity
-88.0	-Infinity
-87.0	-Infinity
-86.0	-Infinity
-85.0	-Infinity
-84.0	-Infinity
-83.0	-Infinity
-82.0	-Infinity
-81.0	-Infinity
-80.0	-Infinity
-79.0	-Infinity
-78.0	-Infinity
-77.0	-Infinity
-76.0	-Infinity
-75.0	-Infinity
-74.0	-Infinity
-73.0	-Infinity
-72.0	-Infinity
-71.0	-Infinity
-70.0	-Infinity
-69.0	-Infinity
-68.0	-Infinity
-67.0	-Infinity
-66.0	-Infinity
-65.0	-Infinity
-64.0	-Infinity
-63.0	-Infinity
-62.0	-Infinity
-61.0	-Infinity
-60.0	-Infinity
-59.0	-Infinity
-58.0	-Infinity
-57.0	-Infinity
-56.0	-Infinity
-55.0	-Infinity
-54.0	-Infinity
-53.0	-Infinity
-52.0	-Infinity
-51.0	-Infinity
-50.0	-Infinity
-49.0	-Infinity
-48.0	-Infinity
-47.0	-Infinity
-46.0	-Infinity
-45.0	-Infinity
-44.0	-Infinity
-43.0	-Infinity
-42.0	-Infinity
-41.0	-Infinity
-40.0	-Infinity
-39.0	-Infinity
-38.0	-Infinity
-37.0	-Infinity
-36.0	-Infinity
-35.0	-Infinity
-34.0	-Infinity
-33.0	-Infinity
-32.0	-Infinity
-31.0	-Infinity
-30.0	-Infinity
-29.0	-Infinity
-28.0	-Infinity
-27.0	-Infinity
-26.0	-Infinity
-25.0	-Infinity
-24.0	-Infinity
-23.0	-Infinity
-22.0	-Infinity
-21.0	-Infinity
-20.0	-Infinity
-19.0	-Infinity
-18.0	-Infinity
-17.0	-Infinity
-16.0	-Infinity
-15.0	-Infinity
-14.0	-Infinity
-13.0	-Infinity
-12.0	-Infinity
-11.0	-Infinity
-10.0	-Infinity
-9.0	-Infinity
-8.0	-Infinity
-7.0	-Infinity
-6.0	-Infinity
-5.0	-Infinity
-4.0	-Infinity
-3.0	-Infinity
-2.0	-Infinity
-1.0	-Infinity
0.0	-Infinity
1.0	166.05
2.0	167.1
3.0	168.15
4.0	169.2
5.0	170.25
6.0	171.3
7.0	172.35
8.0	173.4
9.0	174.45
10.0	175.5
11.0	176.55
12.0	177.6
13.0	178.65
14.0	179.7
15.0	180.75
16.0	181.8
17.0	182.85
18.0	183.9
19.0	184.95
20.0	186.0
21.0	187.05
22.0	188.1
23.0	189.15
24.0	190.2
25.0	191.25
26.0	192.3
27.0	193.35
28.0	194.4
29.0	195.45
30.0	196.5
31.0	197.55
32.0	198.6
33.0	199.65
34.0	200.7
35.0	201.75
36.0	202.8
37.0	203.85
38.0	204.9
39.0	205.95
40.0	207.0
41.0	208.05
42.0	209.1
43.0	210.15
44.0	211.2
45.0	212.25
46.0	213.3
47.0	214.35
